name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,2021-06-16,30.6,17.2,24.8,29.5,17.2,24.6,12.1,47.2,41.734,100,29.17,rain,0,0,34.9,18.7,138.7,1009.4,65.4,17.3,241.7,20.8,7,,2021-06-16T06:44:07,2021-06-16T21:47:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08213099999,08222099999,08223099999,08215099999"
madrid,2021-06-17,21.5,15.6,17.7,21.5,15.6,17.7,14.7,83.6,9.002,100,58.33,rain,0,0,38.2,22.3,194.2,1009.8,65.8,15.6,157.2,13.4,7,,2021-06-17T06:44:12,2021-06-17T21:47:26,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,F7959,08222099999,08223099999,08215099999"
madrid,2021-06-18,25.5,15.6,19.2,25.5,15.6,19.2,13.3,71.6,1.408,100,25,rain,0,0,34.6,27.6,187,1011.4,69.7,15.7,172.5,15.2,6,,2021-06-18T06:44:18,2021-06-18T21:47:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-19,24.2,13.1,18.8,24.2,13.1,18.8,9.2,56.4,0,0,0,,0,0,35.3,18.7,211.1,1013.5,64.5,18.4,316.6,27.5,8,,2021-06-19T06:44:27,2021-06-19T21:48:01,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-20,19.7,14.1,17.1,19.7,14.1,17.1,11.1,68.6,0.012,100,12.5,rain,0,0,55.8,28.8,216.9,1011.5,69.1,18.2,223.4,19.5,8,,2021-06-20T06:44:37,2021-06-20T21:48:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-21,22.7,12.5,17.6,22.7,12.5,17.6,9.2,60.4,0,0,0,,0,0,40.3,26.1,229.7,1010.9,45.8,18.3,285.2,24.7,8,,2021-06-21T06:44:49,2021-06-21T21:48:28,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-22,21.6,14.5,17.5,21.6,14.5,17.5,10.1,63.1,0.209,100,8.33,rain,0,0,23,22.5,303.7,1014.1,57.3,17.6,126,10.9,6,,2021-06-22T06:45:04,2021-06-22T21:48:39,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-23,24.1,14.2,18.7,24.1,14.2,18.7,9,56.5,0.002,100,4.17,rain,0,0,29.5,10.4,21.9,1016.4,50.9,18.3,243.1,21.1,6,,2021-06-23T06:45:19,2021-06-23T21:48:48,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-24,27.7,13.6,20.7,26.8,13.6,20.5,8,46.4,0,0,0,,0,0,31,13.1,18.7,1018.6,22.1,18.5,320,27.6,8,,2021-06-24T06:45:37,2021-06-24T21:48:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-25,31.1,17,23.9,29.6,17,23.6,9.8,42.4,0,0,0,,0,0,26.6,13.8,305,1016.3,26.3,18,306.5,26.6,8,,2021-06-25T06:45:56,2021-06-25T21:49:00,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-26,32.5,19.6,25.6,30.6,19.6,25,10.1,40.1,0,0,0,,0,0,50.8,29.2,244.1,1012.1,21.8,18.1,308.6,26.6,7,,2021-06-26T06:46:17,2021-06-26T21:49:03,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-27,29.2,18.2,24.1,27.6,18.2,23.7,5.6,32.2,0,0,0,,0,0,50.8,33,233,1010.7,20.9,18.1,311.6,26.8,8,,2021-06-27T06:46:40,2021-06-27T21:49:04,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-28,27.2,15.1,21.5,26.6,15.1,21.4,4.4,34.5,0,0,0,,0,0,29.2,22.7,290.8,1013.8,21,18.1,327.7,28.4,8,,2021-06-28T06:47:04,2021-06-28T21:49:04,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-29,29.3,16.5,22.9,27.7,16.5,22.5,6.3,36.4,0,0,0,,0,0,25.6,9.8,288.9,1014.6,2.2,18.4,319.3,27.6,8,,2021-06-29T06:47:30,2021-06-29T21:49:01,0.65,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-06-30,32.5,17.5,24.9,30.2,17.5,24.2,7.1,36.5,0,0,0,,0,0,38.9,22.4,239.5,1013.3,1.5,17.9,315.3,27.2,7,,2021-06-30T06:47:57,2021-06-30T21:48:56,0.68,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-01,33.3,17.1,25.8,30.9,17.1,25,5.7,31.5,0,0,0,,0,0,41.4,24.1,239.6,1013.8,16.8,18.5,312.8,27,7,,2021-07-01T06:48:26,2021-07-01T21:48:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08213099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-02,33.6,18.5,26.5,31.2,18.5,25.4,4.1,26.1,0,0,0,,0,0,43.2,25.5,237,1013.9,2.6,18.3,315.9,27.4,7,,2021-07-02T06:48:56,2021-07-02T21:48:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-03,32,19,25.9,30.3,19,25.4,9.1,35.8,0,0,0,,0,0,45,29.3,238,1013.4,41.7,17.5,298.5,25.9,8,,2021-07-03T06:49:28,2021-07-03T21:48:30,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-04,31.5,18.7,25.5,29.6,18.7,24.9,9.7,40,0,0,0,,0,0,38.5,21.9,245.2,1013.3,43.9,18.3,311.5,26.8,7,,2021-07-04T06:50:01,2021-07-04T21:48:17,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-05,33.1,19.1,26.5,31.2,19.1,25.8,11.4,42.3,0,0,0,,0,0,53.3,31.7,233.9,1011.8,0.6,18.4,311.9,26.9,7,,2021-07-05T06:50:36,2021-07-05T21:48:02,0.85,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-06,26,18.5,20.6,26,18.5,20.6,12.4,60.4,1.131,100,37.5,rain,0,0,40.3,18.3,244.8,1012.1,49.8,18.2,82,6.9,3,,2021-07-06T06:51:12,2021-07-06T21:47:46,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-07,26.5,11.9,19.8,26.5,11.9,19.8,7.6,50,0.001,100,4.17,rain,0,0,27.4,20.8,285.6,1015.5,16.4,18.4,321.3,27.7,8,,2021-07-07T06:51:49,2021-07-07T21:47:27,0.91,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-08,29.1,15.1,21.9,27.6,15.1,21.6,6.1,38.8,0,0,0,,0,0,29.2,13,31.5,1019.6,2,18.2,317.2,27.4,8,,2021-07-08T06:52:27,2021-07-08T21:47:06,0.95,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-09,32.5,17.7,25.1,30.7,17.7,24.6,9.7,39.5,0,0,0,,0,0,28.1,10.6,94.6,1017.6,4.4,17.7,303.5,26.1,7,,2021-07-09T06:53:07,2021-07-09T21:46:43,0.98,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-10,36.4,21.1,28.2,34.3,21.1,27.5,10.8,36.6,0,0,0,,0,0,29.2,16.3,216.7,1013.9,0.3,18.4,299.7,26,7,,2021-07-10T06:53:47,2021-07-10T21:46:19,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-11,38.9,22.6,30.1,36.5,22.6,28.9,8.5,27.7,0,0,0,,0,0,60.8,33.3,252,1010.4,39.1,14.6,234.9,20.4,7,,2021-07-11T06:54:29,2021-07-11T21:45:52,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-12,30.5,20,24.2,29.1,20,24,6.6,33.4,0,0,0,,0,0,47.2,29.9,289.8,1011.6,17.1,17.7,299.1,25.9,8,,2021-07-12T06:55:12,2021-07-12T21:45:23,0.08,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-13,26.4,14.5,20.7,26.4,14.5,20.7,4.4,36,0,0,0,,0,0,36,15.5,2.3,1018.1,18.3,18.2,318.8,27.5,8,,2021-07-13T06:55:56,2021-07-13T21:44:52,0.12,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-14,28.3,15,21.7,27.1,15,21.6,6.1,38.4,0,0,0,,0,0,34.6,11.9,39.5,1017.7,44.5,18.2,292.5,25.3,8,,2021-07-14T06:56:41,2021-07-14T21:44:20,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-15,31.1,16.2,23.6,29.2,16.2,23.1,7,37.4,0,0,0,,0,0,34.9,13.8,35.1,1016.3,22.8,17.9,308.8,26.7,7,,2021-07-15T06:57:27,2021-07-15T21:43:45,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-16,34.7,19.1,27,32.7,19.1,26.2,8.6,33.2,0,0,0,,0,0,25.2,10.1,325.5,1015.1,0,17.7,301.7,26.1,7,,2021-07-16T06:58:14,2021-07-16T21:43:09,0.23,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-17,37.4,21.6,29.3,35.3,21.6,28.2,7.2,26.4,0,0,0,,0,0,27.7,12.2,323.4,1013.5,0.2,18.2,297.2,25.8,7,,2021-07-17T06:59:02,2021-07-17T21:42:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-18,35.8,22.6,29.6,33.3,22.6,28.3,7,26.8,0,0,0,,0,0,34.9,20.3,332,1011.7,0.4,18.5,303.8,26.4,7,,2021-07-18T06:59:50,2021-07-18T21:41:51,0.3,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-19,36.4,21.5,28.4,33.7,21.5,27.3,7.5,30.2,0,0,0,,0,0,30.2,15.7,333.4,1010.2,1.5,18,296.7,25.9,7,,2021-07-19T07:00:39,2021-07-19T21:41:09,0.33,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-20,35.6,22,28.6,33.3,22,27.5,7.4,27.7,0,0,0,,0,0,33.1,18.4,244.2,1010.8,12,16.7,294.8,25.5,7,,2021-07-20T07:01:30,2021-07-20T21:40:25,0.37,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-21,36.2,22.1,28.9,33.8,22.1,27.9,7.6,28.4,0,0,0,,0,0,26.6,13.1,151.8,1013.7,0.2,17.7,291.3,25.2,7,,2021-07-21T07:02:20,2021-07-21T21:39:39,0.4,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-22,36.7,22.9,30,34.2,22.9,28.7,7.6,26.6,0,0,0,,0,0,37.8,19.8,202.9,1013.3,0,17.7,296.4,25.6,7,,2021-07-22T07:03:12,2021-07-22T21:38:52,0.44,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-23,33.4,20.6,27.6,31,20.6,26.6,4.8,25.2,0,0,0,,0,0,57.2,29.3,231.5,1010.2,12.7,17.1,294.3,25.3,7,,2021-07-23T07:04:04,2021-07-23T21:38:02,0.48,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-24,31.6,18.5,25,29.5,18.5,24.4,5.3,30.4,0,0,0,,0,0,29.2,16.4,268,1009.4,20.2,18.2,303.8,26.2,7,,2021-07-24T07:04:56,2021-07-24T21:37:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-25,31.1,18.5,24.5,29.2,18.5,23.9,6.2,33.2,0.001,100,4.17,rain,0,0,37.4,25.8,298.5,1009,44.5,18.3,278.4,23.9,7,,2021-07-25T07:05:50,2021-07-25T21:36:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-26,29.9,16.6,22.8,28.8,16.6,22.6,13.4,59.9,6.007,100,20.83,rain,0,0,27,17.7,351.9,1011.6,29,17.3,264,22.8,7,,2021-07-26T07:06:43,2021-07-26T21:35:25,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-27,32.6,19.6,26,31,19.6,25.4,12.2,46.3,0,0,0,,0,0,35.6,23,195.4,1011.2,16.3,18.1,295.1,25.7,7,,2021-07-27T07:07:37,2021-07-27T21:34:29,0.61,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-28,35.1,20.6,27.7,33.2,20.6,26.9,10.3,36.2,0,0,0,,0,0,36.7,21.1,250.5,1009.7,4.8,17.7,293.6,25.5,7,,2021-07-28T07:08:32,2021-07-28T21:33:31,0.64,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-29,35.1,22.1,28.5,33.6,22.1,27.8,12.9,42.1,0,0,0,,0,0,43.2,22,207.7,1010.1,1.1,18,291.8,25.2,7,,2021-07-29T07:09:27,2021-07-29T21:32:32,0.67,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-30,34.1,20.1,27.7,31.6,20.1,26.7,8.3,32.3,0,0,0,,0,0,32,23.8,232.8,1009.5,0.7,17.8,293.9,25.3,7,,2021-07-30T07:10:23,2021-07-30T21:31:31,0.7,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-07-31,26.5,18.8,23,26.5,18.8,23,9,42.1,0.001,100,4.17,rain,0,0,41.4,32,286.5,1009.8,31.5,17.7,290.4,24.9,8,,2021-07-31T07:11:18,2021-07-31T21:30:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-01,26.6,14.1,20.3,26.6,14.1,20.3,7.5,48.3,0,0,0,,0,0,29.2,13.3,1.1,1014.4,33,18.4,287.2,24.8,8,,2021-08-01T07:12:14,2021-08-01T21:29:25,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-02,29.5,16.6,23.2,28,16.6,22.8,6.1,35.3,0,0,0,,0,0,25.2,16.7,322.4,1012.8,25.6,17.7,297.1,25.7,8,,2021-08-02T07:13:11,2021-08-02T21:28:19,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08213099999,08223099999,08222099999,08215099999"
madrid,2021-08-03,31.5,19,24.8,29.7,19,24.2,10.1,43.1,0,0,0,,0,0,29.9,20.8,224.1,1013.3,42.8,16.9,264.8,22.7,7,,2021-08-03T07:14:07,2021-08-03T21:27:12,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-04,30.7,21.2,25.9,29.1,21.2,25.4,9.7,38,0,0,0,,0,0,27.4,18.3,291.5,1012.5,32.2,18.3,294.5,25.4,8,,2021-08-04T07:15:04,2021-08-04T21:26:04,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-05,34.6,19.1,26.7,32.4,19.1,25.8,7.7,32.4,0,0,0,,0,0,35.6,16.7,282.4,1012.6,0.3,18.4,294.6,25.3,8,,2021-08-05T07:16:02,2021-08-05T21:24:55,0.9,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-06,32.9,20,26.6,30.6,20,25.7,5.7,31.8,0,0,0,,0,0,43.2,31.8,237.8,1008.1,0.7,18.2,291.4,25.2,7,,2021-08-06T07:16:59,2021-08-06T21:23:44,0.93,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-07,29.4,18.5,24,27.9,18.5,23.6,6.5,33.8,0,0,0,,0,0,37.4,18.8,257.7,1007.1,25.2,18.5,294.4,25.5,8,,2021-08-07T07:17:56,2021-08-07T21:22:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-08,30.2,17.7,23.5,28.3,17.7,23,5.4,33.3,0,0,0,,0,0,26.6,11.1,287,1011.8,18.5,18.4,291,25.2,7,,2021-08-08T07:18:54,2021-08-08T21:21:17,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-09,33.5,20.4,26.5,31.6,20.4,25.9,13.2,49.6,0,0,0,,0,0,25.2,14.8,140.6,1013,27.4,17.8,276.2,23.9,7,,2021-08-09T07:19:52,2021-08-09T21:20:03,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-10,35,22.6,28.4,34.5,22.6,28.1,15,46.4,0,0,0,,0,0,27.4,12,139.9,1012.9,14.6,17.7,271.7,23.4,7,,2021-08-10T07:20:50,2021-08-10T21:18:46,0.07,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-11,38.1,23.6,30.6,36.8,23.6,30,12.9,35.7,0,0,0,,0,0,85.3,23.6,178.5,1015.3,28.1,12,254.3,21.9,7,,2021-08-11T07:21:48,2021-08-11T21:17:29,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08222099999,08215099999"
madrid,2021-08-12,37.4,23.1,30,35.1,23.1,28.9,10.1,33.1,0,0,0,,0,0,41.4,25.7,217.7,1015.1,9.4,15.3,270.1,23.4,7,,2021-08-12T07:22:46,2021-08-12T21:16:10,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-13,40.7,23.7,31.3,38.7,23.7,30.2,8,24.8,0,0,0,,0,0,39.6,19.3,247.3,1016.9,8.2,16.8,259.2,22.5,7,,2021-08-13T07:23:44,2021-08-13T21:14:51,0.17,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-14,41.3,26.2,32.6,39.2,26.2,31.2,9.3,25.3,0,0,0,,0,0,52.1,24.8,268.6,1015.9,41.5,13.6,246.8,21.2,7,,2021-08-14T07:24:42,2021-08-14T21:13:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-15,40.4,25.5,31.9,37.6,25.5,30.4,6.1,23.4,0,0,0,,0,0,54.7,33.7,251.5,1014.7,28.2,16,242.1,21,7,,2021-08-15T07:25:40,2021-08-15T21:12:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-16,36.5,21.4,28.7,33.9,21.4,27.5,4.6,23.7,0,0,0,,0,0,45,17.2,3.5,1013.9,12.2,17.8,272.1,23.6,7,,2021-08-16T07:26:38,2021-08-16T21:10:45,0.28,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-17,32.7,17.6,25,30.5,17.6,24.3,5.1,30,0,0,0,,0,0,30.2,15.3,21.2,1016.9,1.1,18.4,280.4,24.2,7,,2021-08-17T07:27:37,2021-08-17T21:09:21,0.32,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-18,33.5,19.5,26,31.4,19.5,25.4,7.1,32.5,0,0,0,,0,0,26.3,13.1,326,1013.7,5,17.1,275.4,23.6,7,,2021-08-18T07:28:35,2021-08-18T21:07:56,0.35,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-19,33.4,20.6,26.8,31.3,20.6,26,8.6,35.7,0,0,0,,0,0,32,17.1,238.8,1010.4,3.2,17.2,269.6,23.2,7,,2021-08-19T07:29:33,2021-08-19T21:06:30,0.39,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-20,33.6,21,27,31.3,21,26.2,10.1,40.7,0,0,0,,0,0,33.8,19.2,205.9,1011.8,0.1,18.2,268.1,23.2,7,,2021-08-20T07:30:31,2021-08-20T21:05:03,0.43,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-21,34.5,19.2,26.5,32.1,19.2,25.6,4.6,27.2,0,0,0,,0,0,33.1,14.9,241.9,1014.9,0,17.6,267.5,23.1,7,,2021-08-21T07:31:29,2021-08-21T21:03:35,0.46,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-22,36.1,21.1,27.9,33.9,21.1,26.9,5.9,25.6,0,0,0,,0,0,22.7,10,297.5,1015.8,18.2,17.8,259.5,22.3,7,,2021-08-22T07:32:28,2021-08-22T21:02:07,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-23,36.6,23.6,29.1,34.5,23.6,28.1,9.3,31,0.001,100,4.17,rain,0,0,36.7,15.3,28,1013.1,52.3,17.6,219.3,19.1,7,,2021-08-23T07:33:26,2021-08-23T21:00:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
madrid,2021-08-24,32.3,20.6,25.9,31.2,20.6,25.6,12,43.1,0,0,0,,0,0,29.5,18.8,66.9,1010.8,45.5,17,241,20.8,7,,2021-08-24T07:34:24,2021-08-24T20:59:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,08215099999"
